symbol,technical_score,trend_score,momentum_score,sr_score,volume_score,price_vs_50ma,pct_above_50ma,price_vs_200ma,pct_above_200ma,ma_cross,trend_strength,momentum_20d_pct,trend_total,rsi_score,rsi_value,macd_score,macd_position,stochastic_score,stochastic_k,momentum_total,sr_high_score,dist_from_52w_high_pct,sr_low_score,dist_from_52w_low_pct,breakout_score,sr_total,volume_trend_score,volume_trend_pct,volume_spike_score,volume_spike_pct,volume_total,current_price,sma_50,sma_200,rsi
ADVAIT,10.5,2.0,4,3.5,1.0,2,5.0,0,,0,0.0,-0.3,2.0,3,43.7,0,bearish,1,5.1,4,2.0,12.0,1.5,40.9,0,3.5,1,3.5,0.0,-48.5,1.0,1904.0,1813.48,,43.7
BAJEL,10.5,4.0,4,2.5,0.0,3,6.0,1,-3.3,0,0.0,-1.7,4.0,3,44.2,0,bearish,1,29.4,4,1.0,33.1,1.5,30.8,0,2.5,0,-56.3,0.0,-52.3,0.0,176.67,166.64,182.68,44.2
DDEVPLSTIK,10.5,3.0,5,2.5,0.0,2,1.0,0,-15.5,0,1.0,1.7,3.0,3,43.6,0,bearish,2,30.8,5,1.0,32.7,1.5,30.5,0,2.5,0,-28.9,0.0,-39.6,0.0,241.7,239.34,286.08,43.6
ELGIRUBCO,10.5,4.0,4,2.5,0.0,3,6.2,1,-7.8,0,0.0,-13.4,4.0,3,44.6,0,bearish,1,12.2,4,1.0,46.7,1.5,47.5,0,2.5,0,-44.7,0.0,-47.0,0.0,48.26,45.46,52.34,44.6
NECLIFE,10.5,4.0,5,1.5,0.0,3,8.8,0,-13.3,0,1.0,3.3,4.0,4,51.5,0,bearish,1,24.1,5,0.0,55.0,1.5,36.6,0,1.5,0,-16.1,0.0,-77.0,0.0,12.7,11.68,14.65,51.5
ANIKINDS,10.5,2.0,7,1.5,0.0,2,4.7,0,-27.8,0,0.0,-1.0,2.0,4,52.8,0,bearish,3,43.0,7,0.0,62.3,1.5,35.6,0,1.5,0,-74.3,0.0,-95.1,0.0,44.07,42.11,61.01,52.8
MASKINVEST,10.5,4.5,1,2.0,3.0,2,4.5,1,-4.2,0,1.5,6.4,4.5,0,19.4,0,bearish,1,12.0,1,1.0,40.2,1.0,28.0,0,2.0,3,138.3,0.0,-98.0,3.0,147.16,140.84,153.64,19.4
BPL,10.5,4.0,4,2.5,0.0,3,7.0,0,-15.1,0,1.0,2.3,4.0,3,44.0,0,bearish,1,9.0,4,1.0,45.1,1.5,46.5,0,2.5,0,-3.8,0.0,-63.2,0.0,55.11,51.51,64.94,44.0
DPWIRES,10.5,3.0,5,2.5,0.0,3,9.3,0,-11.5,0,0.0,-3.5,3.0,3,41.0,0,bearish,2,37.3,5,1.0,42.2,1.5,41.9,0,2.5,0,-53.8,0.0,-64.4,0.0,177.46,162.3,200.41,41.0
DUCON,10.5,2.0,7,1.5,0.0,2,3.5,0,-21.4,0,0.0,-6.3,2.0,4,50.8,0,bearish,3,50.0,7,0.0,54.0,1.5,48.6,0,1.5,0,-57.1,0.0,-4.4,0.0,3.3,3.19,4.2,50.8
JAMNAAUTO,10.5,4.0,3,3.5,0.0,0,-5.6,2,1.6,2,0.0,-7.9,4.0,2,37.6,0,bearish,1,2.6,3,2.0,23.9,1.5,37.5,0,3.5,0,-21.8,0.0,-18.7,0.0,116.19,123.15,114.42,37.6
ELECTCAST,10.5,4.0,4,2.5,0.0,2,4.0,1,-2.5,0,1.0,4.6,4.0,3,43.8,0,bearish,1,4.6,4,1.0,40.1,1.5,36.3,0,2.5,0,-15.4,0.0,-46.6,0.0,81.96,78.81,84.05,43.8
DELTAMAGNT,10.5,4.0,4,2.5,0.0,3,5.3,0,-14.0,0,1.0,0.8,4.0,3,41.5,0,bearish,1,21.3,4,1.0,47.3,1.5,34.3,0,2.5,0,-30.0,0.0,-45.0,0.0,61.13,58.08,71.1,41.5
ORISSAMINE,10.5,3.0,5,2.5,0.0,3,5.9,0,-11.6,0,0.0,-0.1,3.0,4,50.6,0,bearish,1,5.2,5,1.0,33.5,1.5,31.7,0,2.5,0,-41.1,0.0,-48.8,0.0,4084.6,3856.89,4621.74,50.6
CHEMCON,10.5,4.0,4,2.5,0.0,3,5.4,0,-19.1,0,1.0,0.3,4.0,3,56.1,0,bearish,1,25.1,4,1.0,44.5,1.5,30.9,0,2.5,0,-14.1,0.0,-62.7,0.0,163.63,155.32,202.27,56.1
KAKATCEM,10.5,4.0,1,2.5,3.0,3,7.0,1,-7.1,0,0.0,-11.2,4.0,0,24.3,0,bearish,1,9.7,1,1.0,30.3,1.5,44.3,0,2.5,3,88.7,0.0,-94.6,3.0,122.66,114.64,131.98,24.3
MANYAVAR,10.5,3.0,5,2.5,0.0,3,9.6,0,-23.1,0,0.0,-0.6,3.0,3,44.5,0,bearish,2,33.3,5,1.0,47.7,1.5,33.6,0,2.5,0,-36.6,0.0,-35.4,0.0,439.8,401.28,572.12,44.5
NIRAJ,10.5,3.0,5,1.5,1.0,3,6.8,0,-17.7,0,0.0,-1.7,3.0,4,51.2,0,bearish,1,23.1,5,0.0,52.6,1.5,48.3,0,1.5,1,5.3,0.0,-66.4,1.0,29.89,27.99,36.31,51.2
JPOLYINVST,10.5,4.0,4,2.5,0.0,0,-9.1,2,2.5,2,0.0,-12.2,4.0,3,40.6,0,bearish,1,7.9,4,1.0,30.4,1.5,44.5,0,2.5,0,-94.7,0.0,-21.5,0.0,1035.0,1138.12,1009.67,40.6
DALMIASUG,10.5,5.0,2,3.5,0.0,1,-3.3,2,2.9,2,0.0,-13.2,5.0,1,32.4,0,bearish,1,4.2,2,2.0,24.3,1.5,32.8,0,3.5,0,-73.3,0.0,-28.7,0.0,342.1,353.87,332.37,32.4
CIFL,10.5,2.0,4,2.5,2.0,2,3.2,0,-14.2,0,0.0,-1.9,2.0,3,55.7,0,bearish,1,22.3,4,1.0,37.2,1.5,36.7,0,2.5,2,10.2,0.0,-52.0,2.0,27.91,27.05,32.54,55.7
GFLLIMITED,10.5,2.0,5,2.0,1.5,2,1.4,0,-17.5,0,0.0,-0.5,2.0,4,45.5,0,bearish,1,16.3,5,1.0,43.7,1.0,22.5,0,2.0,0,-32.5,1.5,63.8,1.5,45.64,44.99,55.32,45.5
AMANTA,10.5,3.0,4,3.5,0.0,3,11.6,0,,0,0.0,-4.1,3.0,3,42.0,0,bearish,1,6.9,4,2.0,16.2,1.5,40.7,0,3.5,0,-16.4,0.0,-19.7,0.0,129.43,116.02,,42.0
ARCHIES,10.5,2.0,5,2.5,1.0,2,4.7,0,-14.9,0,0.0,-0.4,2.0,3,57.1,0,bearish,2,34.2,5,1.0,41.1,1.5,37.8,0,2.5,0,-26.7,1.0,21.6,1.0,14.96,14.29,17.58,57.1
DBL,10.5,2.0,4,3.0,1.5,1,-0.1,1,-5.5,0,0.0,-3.4,2.0,3,44.5,0,bearish,1,2.4,4,2.0,24.5,1.0,15.6,0,3.0,0,-40.0,1.5,58.3,1.5,441.5,441.72,466.96,44.5
KHAICHEM,10.5,2.0,7,1.5,0.0,2,5.0,0,-32.9,0,0.0,-7.6,2.0,4,53.6,0,bearish,3,56.7,7,0.0,57.8,1.5,33.4,0,1.5,0,-25.3,0.0,-88.7,0.0,57.25,54.53,85.3,53.6
LGEINDIA,10.5,2.0,6,2.5,0.0,2,3.0,0,,0,0.0,-0.9,2.0,4,45.2,0,bearish,2,65.2,6,1.5,9.7,1.0,21.1,0,2.5,0,-12.7,0.0,-0.8,0.0,1579.8,1534.32,,45.2
MEDIASSIST,10.5,4.0,4,2.5,0.0,3,11.6,0,-14.8,0,1.0,4.3,4.0,1,65.4,3,bullish,0,73.4,4,1.0,35.2,1.5,31.3,0,2.5,0,-17.7,0.0,-49.1,0.0,384.8,344.67,451.85,65.4
GMMPFAUDLR,10.5,2.0,6,1.0,1.5,2,1.3,0,-15.8,0,0.0,-1.6,2.0,3,43.4,0,bearish,3,47.3,6,1.0,36.7,0.0,14.3,0,1.0,0,-23.6,1.5,83.1,1.5,896.5,884.65,1065.28,43.4
ACL,10.5,2.0,5,2.5,1.0,2,4.7,0,-17.7,0,0.0,-3.6,2.0,4,51.5,0,bearish,1,27.0,5,1.0,49.3,1.5,37.8,0,2.5,0,-41.0,1.0,44.4,1.0,55.81,53.29,67.84,51.5
MKPL,10.5,2.0,6,2.5,0.0,2,1.7,0,-14.8,0,0.0,-4.1,2.0,3,42.7,0,bearish,3,49.3,6,1.0,47.6,1.5,43.8,0,2.5,0,-24.1,0.0,-28.4,0.0,5.12,5.03,6.01,42.7
NILAINFRA,10.5,3.0,5,2.5,0.0,3,5.6,0,-11.5,0,0.0,-1.1,3.0,4,49.1,0,bearish,1,21.8,5,1.0,40.1,1.5,39.8,0,2.5,0,-27.8,0.0,-23.3,0.0,8.25,7.82,9.32,49.1
KIOCL,10.5,5.0,3,2.5,0.0,3,7.0,2,0.9,0,0.0,-2.4,5.0,2,35.1,0,bearish,1,16.1,3,1.0,38.9,1.5,45.7,0,2.5,0,-48.0,0.0,-66.1,0.0,387.45,362.06,384.16,35.1
ICICIGI,10.0,3.0,5,2.0,0.0,2,1.7,1,-3.1,0,0.0,-2.2,3.0,2,62.5,3,bullish,0,78.2,5,2.0,11.1,0.0,12.6,0,2.0,0,-24.1,0.0,-52.1,0.0,1835.2,1805.11,1893.94,62.5
HYUNDAI,10.0,1.0,8,1.0,0.0,1,-2.9,0,-18.1,0,0.0,-3.2,1.0,4,47.5,3,bullish,1,19.8,8,1.0,36.8,0.0,10.1,0,1.0,0,-3.1,0.0,-27.0,0.0,1825.2,1880.5,2227.7,47.5
LT,10.0,4.0,3,3.0,0.0,2,1.5,2,1.0,0,0.0,-3.5,4.0,2,38.6,0,bearish,1,21.2,3,2.0,12.0,1.0,18.9,0,3.0,0,-33.1,0.0,-49.3,0.0,3909.0,3853.08,3871.96,38.6
IRIS,10.0,1.0,5,2.0,2.0,1,-1.0,0,-20.7,0,0.0,-3.7,1.0,4,48.9,0,bearish,1,16.8,5,1.0,44.9,1.0,15.8,0,2.0,0,-13.3,2.0,103.9,2.0,235.04,237.38,296.47,48.9
MUKKA,10.0,3.0,4,3.0,0.0,2,4.1,1,-4.6,0,0.0,-2.6,3.0,3,41.3,0,bearish,1,18.6,4,2.0,28.2,1.0,29.0,0,3.0,0,-5.8,0.0,-38.3,0.0,23.56,22.62,24.71,41.3
ENIL,10.0,3.0,5,2.0,0.0,2,4.2,1,-9.7,0,0.0,-2.5,3.0,4,48.5,0,bearish,1,14.9,5,1.0,32.7,1.0,17.8,0,2.0,0,-39.9,0.0,-18.7,0.0,116.07,111.39,128.49,48.5
GROWW,10.0,2.0,1,4.0,3.0,2,2.2,0,,0,0.0,-4.3,2.0,0,29.9,0,bearish,1,16.2,1,2.0,17.4,2.0,67.6,0,4.0,3,60.0,0.0,-67.6,3.0,187.67,183.59,,29.9
LINC,10.0,1.0,5,1.0,3.0,1,-3.6,0,-16.4,0,0.0,-2.6,1.0,4,48.3,0,bearish,1,14.8,5,1.0,39.2,0.0,13.7,0,1.0,3,86.4,0.0,-59.8,3.0,96.68,100.27,115.64,48.3
LIKHITHA,10.0,4.0,3,3.0,0.0,3,7.5,1,-1.0,0,0.0,-11.1,4.0,2,35.1,0,bearish,1,16.7,3,1.0,36.8,2.0,55.8,0,3.0,0,-80.5,0.0,-39.1,0.0,204.82,190.49,206.82,35.1
KECL,10.0,5.0,1,4.0,0.0,3,8.9,2,6.6,0,0.0,-20.1,5.0,0,25.6,0,bearish,1,8.5,1,2.0,24.4,2.0,52.2,0,4.0,0,-65.0,0.0,-79.6,0.0,114.89,105.5,107.74,25.6
FABTECH,10.0,2.0,5,2.0,1.0,2,0.5,0,,0,0.0,-3.2,2.0,4,49.0,0,bearish,1,0.7,5,1.0,41.7,1.0,15.5,0,2.0,1,2.0,0.0,-72.5,1.0,153.22,152.41,,49.0
NIRAJISPAT,10.0,3.5,5,1.5,0.0,2,2.4,0,-16.5,0,1.5,9.4,3.5,4,46.8,0,bearish,1,17.7,5,0.0,62.3,1.5,49.1,0,1.5,0,-14.5,0.0,-87.2,0.0,231.1,225.71,276.65,46.8
CSLFINANCE,10.0,1.0,8,1.0,0.0,1,-3.6,0,-16.5,0,0.0,-5.1,1.0,4,53.2,2,bullish,2,39.3,8,1.0,38.9,0.0,7.4,0,1.0,0,-21.9,0.0,-73.7,0.0,230.02,238.65,275.38,53.2
CCAVENUE,10.0,0.0,6,2.0,2.0,0,-5.8,0,,0,0.0,-10.1,0.0,3,41.1,2,bullish,1,11.5,6,2.0,29.6,0.0,5.9,0,2.0,2,13.7,0.0,1.5,2.0,13.68,14.52,,41.1
GODAVARIB,10.0,5.0,1,4.0,0.0,1,-2.8,2,6.7,2,0.0,-7.3,5.0,0,25.6,0,bearish,1,16.4,1,2.0,15.4,2.0,62.7,0,4.0,0,-35.0,0.0,-59.8,0.0,298.55,307.18,279.93,25.6
CHALET,10.0,2.0,4,2.0,2.0,2,3.5,0,-10.5,0,0.0,-0.4,2.0,4,48.0,0,bearish,0,72.7,4,2.0,27.4,0.0,13.5,0,2.0,0,-6.2,2.0,365.5,2.0,784.65,758.44,876.68,48.0
CYIENT,10.0,1.0,6,2.0,1.0,1,-0.5,0,-19.2,0,0.0,-8.2,1.0,4,46.0,0,bearish,2,34.3,6,1.0,35.2,1.0,16.0,0,2.0,1,8.8,0.0,-73.7,1.0,870.7,875.17,1077.04,46.0
MAHEPC,10.0,2.0,5,2.0,1.0,2,0.8,0,-12.6,0,0.0,-8.0,2.0,4,50.6,0,bearish,1,10.5,5,1.0,37.7,1.0,25.5,0,2.0,1,3.4,0.0,-2.6,1.0,115.35,114.42,131.92,50.6
ICDSLTD,10.0,3.0,5,2.0,0.0,2,2.7,1,-0.4,0,0.0,-2.9,3.0,4,45.5,0,bearish,1,21.3,5,1.0,33.2,1.0,25.7,0,2.0,0,-94.3,0.0,-66.5,0.0,45.76,44.55,45.94,45.5
KALAMANDIR,10.0,3.0,5,0.0,2.0,2,0.6,0,-27.8,0,1.0,1.5,3.0,4,48.9,0,bearish,1,12.0,5,0.0,53.8,0.0,14.8,0,0.0,1,1.5,1.0,45.3,2.0,103.06,102.46,142.8,48.9
INDIANHUME,10.0,1.0,5,1.0,3.0,1,-2.8,0,-14.7,0,0.0,-3.0,1.0,4,45.9,0,bearish,1,5.4,5,1.0,33.4,0.0,12.4,0,1.0,3,105.5,0.0,-54.6,3.0,314.75,323.72,369.14,45.9
HINDWAREAP,10.0,3.0,5,2.0,0.0,2,3.7,0,-20.7,0,1.0,2.2,3.0,4,45.6,0,bearish,1,14.6,5,1.0,44.4,1.0,28.0,0,2.0,0,-12.1,0.0,-73.5,0.0,218.17,210.32,275.04,45.6
NOVAAGRI,10.0,2.0,6,2.0,0.0,2,3.9,0,-28.9,0,0.0,-4.0,2.0,4,50.6,0,bearish,2,36.8,6,0.0,55.0,2.0,55.9,0,2.0,0,-50.3,0.0,-44.3,0.0,28.25,27.18,39.72,50.6
EIHAHOTELS,10.0,2.0,5,3.0,0.0,2,1.1,0,-10.6,0,0.0,-3.1,2.0,4,46.1,0,bearish,1,23.1,5,2.0,27.0,1.0,19.1,0,3.0,0,-52.0,0.0,-62.2,0.0,317.5,313.94,354.96,46.1
DCXINDIA,10.0,4.0,4,2.0,0.0,2,4.9,1,-5.9,0,1.0,3.8,4.0,3,44.3,0,bearish,1,2.5,4,1.0,46.3,1.0,27.4,0,2.0,0,-71.1,0.0,-46.8,0.0,195.3,186.1,207.51,44.3
CANHLIFE,10.0,0.0,4,3.0,3.0,0,-5.7,0,,0,0.0,-9.6,0.0,3,42.8,0,bearish,1,13.5,4,2.0,14.8,1.0,27.8,0,3.0,3,25.3,0.0,-85.8,3.0,135.43,143.67,,42.8
MOREPENLAB,10.0,4.0,4,2.0,0.0,2,3.8,1,-5.1,0,1.0,1.6,4.0,3,44.5,0,bearish,1,17.0,4,1.0,40.3,1.0,26.9,0,2.0,0,-4.0,0.0,-42.2,0.0,41.94,40.4,44.18,44.5
ALEMBICLTD,10.0,3.0,4,3.0,0.0,2,4.2,1,-7.6,0,0.0,-0.3,3.0,3,42.5,0,bearish,1,15.2,4,2.0,26.8,1.0,27.7,0,3.0,0,-23.3,0.0,-49.4,0.0,89.95,86.29,97.31,42.5
GREENPANEL,10.0,1.0,4,2.0,3.0,1,-0.7,0,-17.4,0,0.0,-4.5,1.0,3,42.9,0,bearish,1,4.2,4,1.0,39.5,1.0,24.3,0,2.0,3,27.0,0.0,-66.3,3.0,202.67,204.17,245.43,42.9
ARVEE,10.0,3.0,5,2.0,0.0,2,4.2,1,-3.1,0,0.0,-2.3,3.0,4,48.5,0,bearish,1,24.3,5,1.0,43.8,1.0,26.6,0,2.0,0,-27.1,0.0,-90.6,0.0,163.5,156.87,168.81,48.5
KAMOPAINTS,10.0,3.0,5,2.0,0.0,3,10.5,0,-21.6,0,0.0,-5.6,3.0,3,40.2,0,bearish,2,63.5,5,0.0,56.4,2.0,50.8,0,2.0,0,-58.6,0.0,-11.7,0.0,5.43,4.91,6.93,40.2
GATEWAY,10.0,3.0,4,3.0,0.0,2,0.8,1,-4.3,0,0.0,-2.9,3.0,3,42.1,0,bearish,1,8.4,4,2.0,22.3,1.0,17.6,0,3.0,0,-7.5,0.0,-49.8,0.0,56.58,56.14,59.13,42.1
IVALUE,10.0,2.0,5,3.0,0.0,2,2.3,0,,0,0.0,-8.5,2.0,3,44.0,0,bearish,2,39.5,5,2.0,27.6,1.0,18.8,0,3.0,0,-5.2,0.0,-66.7,0.0,246.25,240.81,,44.0
BBL,10.0,3.0,1,3.0,3.0,2,0.0,1,-8.1,0,0.0,-9.3,3.0,0,14.0,0,bearish,1,12.9,1,2.0,25.4,1.0,25.0,0,3.0,3,51.8,0.0,-27.9,3.0,2563.8,2562.6,2790.27,14.0
GRINFRA,10.0,3.0,5,2.0,0.0,2,4.0,0,-12.1,0,1.0,5.0,3.0,2,61.2,0,bearish,3,44.0,5,1.0,35.1,1.0,19.1,0,2.0,0,-14.3,0.0,-66.3,0.0,934.9,898.6,1063.64,61.2
GOYALALUM,10.0,3.0,5,2.0,0.0,2,4.7,1,-3.3,0,0.0,-4.6,3.0,3,40.3,0,bearish,2,33.9,5,1.0,39.2,1.0,29.4,0,2.0,0,-4.2,0.0,-41.4,0.0,6.91,6.6,7.15,40.3
NAVNETEDUL,10.0,3.0,4,3.0,0.0,2,1.7,1,-4.3,0,0.0,-7.0,3.0,3,40.8,0,bearish,1,4.8,4,2.0,15.1,1.0,15.9,0,3.0,0,-26.5,0.0,-66.7,0.0,140.79,138.42,147.07,40.8
OSWALSEEDS,10.0,2.0,4,2.0,2.0,2,0.2,0,-13.4,0,0.0,-6.4,2.0,2,38.7,0,bearish,2,39.5,4,1.0,40.5,1.0,24.7,0,2.0,0,-23.6,2.0,265.4,2.0,12.06,12.04,13.92,38.7
GVPTECH,10.0,2.0,5,2.0,1.0,2,1.7,0,-21.4,0,0.0,-8.6,2.0,4,46.2,0,bearish,1,29.2,5,1.0,43.2,1.0,28.7,0,2.0,0,-54.9,1.0,35.3,1.0,6.72,6.61,8.55,46.2
INDTERRAIN,10.0,3.0,4,3.0,0.0,2,4.6,1,-7.3,0,0.0,-4.3,3.0,4,46.7,0,bearish,0,71.0,4,2.0,29.2,1.0,29.6,0,3.0,0,-46.8,0.0,-70.6,0.0,31.84,30.44,34.36,46.7
OBCL,10.0,3.0,5,2.0,0.0,1,-3.1,1,-2.7,1,0.0,-4.2,3.0,2,36.7,0,bearish,3,42.9,5,2.0,16.5,0.0,5.7,0,2.0,0,-53.8,0.0,-34.1,0.0,54.12,55.84,55.6,36.7
KEYFINSERV,10.0,2.0,2,3.0,3.0,1,-0.5,1,-4.0,0,0.0,-3.5,2.0,1,31.1,0,bearish,1,6.0,2,2.0,29.7,1.0,22.0,0,3.0,3,55.9,0.0,-43.9,3.0,268.45,269.87,279.58,31.1
GSFC,10.0,3.0,4,3.0,0.0,2,4.1,1,-6.7,0,0.0,-0.9,3.0,3,40.5,0,bearish,1,28.5,4,2.0,21.1,1.0,22.5,0,3.0,0,-48.6,0.0,18.6,0.0,170.0,163.35,182.2,40.5
DBCORP,10.0,1.0,4,2.0,3.0,1,-1.3,0,-14.9,0,0.0,-2.8,1.0,3,44.2,0,bearish,1,10.2,4,2.0,26.9,0.0,13.1,0,2.0,3,49.2,0.0,-2.8,3.0,208.73,211.44,245.4,44.2
MOIL,10.0,3.0,4,3.0,0.0,2,1.9,1,-7.2,0,0.0,-4.4,3.0,3,40.6,0,bearish,1,27.8,4,2.0,23.0,1.0,26.7,0,3.0,0,-52.1,0.0,-24.5,0.0,306.95,301.15,330.76,40.6
GARFIBRES,10.0,2.0,5,1.0,2.0,2,1.0,0,-10.8,0,0.0,-3.7,2.0,4,49.0,0,bearish,1,28.8,5,1.0,34.4,0.0,8.4,0,1.0,2,13.1,0.0,-61.9,2.0,628.45,622.07,704.77,49.0
IONEXCHANG,10.0,4.0,4,2.0,0.0,2,4.6,2,0.5,0,0.0,-1.6,4.0,3,40.1,0,bearish,1,10.0,4,1.0,32.6,1.0,24.8,0,2.0,0,-17.4,0.0,-56.9,0.0,390.15,372.84,388.14,40.1
OMAXE,10.0,4.0,4,2.0,0.0,2,2.6,1,-0.7,0,1.0,0.2,4.0,3,41.4,0,bearish,1,8.7,4,1.0,30.0,1.0,27.0,0,2.0,0,-16.9,0.0,-19.5,0.0,79.36,77.34,79.89,41.4
NILASPACES,10.0,2.0,5,2.0,1.0,2,1.0,0,-10.6,0,0.0,-1.0,2.0,4,54.6,0,bearish,1,22.3,5,1.0,34.0,1.0,27.5,0,2.0,1,9.7,0.0,-25.8,1.0,13.51,13.37,15.11,54.6
AMBICAAGAR,10.0,2.0,4,3.0,1.0,1,-1.1,1,-7.7,0,0.0,-4.0,2.0,3,43.0,0,bearish,1,29.3,4,2.0,29.2,1.0,16.4,0,3.0,0,-46.2,1.0,41.0,1.0,23.27,23.52,25.2,43.0
MFSL,10.0,2.0,5,3.0,0.0,1,-1.7,1,-2.0,0,0.0,-5.0,2.0,4,50.1,0,bearish,1,21.7,5,2.0,15.2,1.0,21.2,0,3.0,0,-23.6,0.0,-6.0,0.0,1604.0,1632.17,1637.52,50.1
DBEIL,10.0,4.0,4,2.0,0.0,3,5.6,0,-33.0,0,1.0,1.9,4.0,3,45.0,0,bearish,1,5.2,4,0.0,58.4,2.0,50.1,0,2.0,0,-33.7,0.0,-56.6,0.0,77.3,73.21,115.42,45.0
BALKRISIND,10.0,2.0,5,2.0,1.0,1,-2.6,1,-8.6,0,0.0,-7.8,2.0,3,42.9,0,bearish,2,35.8,5,2.0,22.9,0.0,6.6,0,2.0,1,6.2,0.0,-76.8,1.0,2148.3,2206.78,2351.56,42.9
MONTECARLO,10.0,5.0,2,2.0,1.0,3,7.3,1,-6.5,0,1.0,2.4,5.0,0,71.1,0,bearish,2,67.7,2,1.0,33.0,1.0,24.3,0,2.0,1,3.8,0.0,-28.3,1.0,576.8,537.56,617.14,71.1
HEXT,10.0,3.0,5,2.0,0.0,3,7.5,0,-23.9,0,0.0,-0.4,3.0,0,74.3,3,bullish,2,67.6,5,1.0,44.7,1.0,23.3,0,2.0,0,-22.4,0.0,-4.9,0.0,484.15,450.18,636.52,74.3
MADRASFERT,10.0,2.0,5,2.0,1.0,2,1.6,0,-14.7,0,0.0,-6.7,2.0,4,46.1,0,bearish,1,10.3,5,1.0,38.3,1.0,25.7,0,2.0,0,-28.1,1.0,35.0,1.0,66.09,65.04,77.52,46.1
DCMSRIND,10.0,4.0,5,1.0,0.0,3,5.0,0,-62.1,0,1.0,3.0,4.0,4,51.9,0,bearish,1,14.1,5,0.0,78.5,1.0,27.4,0,1.0,0,-8.4,0.0,-61.5,0.0,40.64,38.7,107.14,51.9
LEXUS,10.0,1.0,7,0.0,2.0,0,-23.2,0,-31.2,0,1.0,0.8,1.0,2,61.0,3,bullish,2,68.9,7,0.0,50.9,0.0,14.1,0,0.0,2,19.5,0.0,19.2,2.0,19.29,25.12,28.05,61.0
BSHSL,10.0,3.0,4,3.0,0.0,3,6.8,0,-11.4,0,0.0,-3.2,3.0,1,34.8,0,bearish,3,46.1,4,1.0,36.1,2.0,64.2,0,3.0,0,-88.2,0.0,-55.6,0.0,97.12,90.91,109.61,34.8
GODIGIT,10.0,2.0,6,2.0,0.0,1,-3.3,1,-9.0,0,0.0,-3.3,2.0,2,39.5,2,bullish,2,38.9,6,2.0,18.5,0.0,5.8,0,2.0,0,-18.7,0.0,-19.6,0.0,310.7,321.26,341.26,39.5
LFIC,10.0,3.0,5,2.0,0.0,3,6.6,0,-17.2,0,0.0,-3.2,3.0,4,54.6,0,bearish,1,25.4,5,1.0,42.2,1.0,28.5,0,2.0,0,-31.6,0.0,-81.4,0.0,142.66,133.88,172.37,54.6
DHARMAJ,10.0,3.0,5,2.0,0.0,2,4.4,1,-3.0,0,0.0,-2.2,3.0,3,56.5,0,bearish,2,30.3,5,1.0,31.4,1.0,25.9,0,2.0,0,-7.3,0.0,-53.8,0.0,265.2,254.02,273.32,56.5
MADHAV,10.0,4.0,4,2.0,0.0,2,4.4,1,-7.6,0,1.0,0.8,4.0,3,42.0,0,bearish,1,25.7,4,1.0,30.4,1.0,29.3,0,2.0,0,-30.8,0.0,-81.3,0.0,37.51,35.92,40.59,42.0
DIXON,10.0,2.0,7,1.0,0.0,2,3.0,0,-19.2,0,0.0,-2.1,2.0,4,45.5,0,bearish,3,55.8,7,1.0,40.6,0.0,14.4,0,1.0,0,-5.2,0.0,-8.5,0.0,10979.0,10661.64,13594.64,45.5
DEEPINDS,9.5,3.0,1,3.5,2.0,2,3.2,1,-2.2,0,0.0,-6.5,3.0,0,27.9,0,bearish,1,7.7,1,2.0,22.9,1.5,35.0,0,3.5,0,-51.0,2.0,174.3,2.0,445.6,431.95,455.5,27.9
MOTOGENFIN,9.5,4.0,2,3.5,0.0,3,5.4,1,-2.5,0,0.0,-8.8,4.0,1,31.3,0,bearish,1,28.4,2,2.0,25.7,1.5,35.1,0,3.5,0,-11.9,0.0,-5.4,0.0,23.64,22.43,24.23,31.3
LASA,9.5,2.0,6,1.5,0.0,2,4.1,0,-16.5,0,0.0,-6.6,2.0,4,45.7,0,bearish,2,31.5,6,0.0,58.3,1.5,39.7,0,1.5,0,-46.0,0.0,-65.0,0.0,7.92,7.61,9.48,45.7
ADL,9.5,2.0,5,2.5,0.0,2,1.1,0,-10.0,0,0.0,-7.4,2.0,4,45.3,0,bearish,1,12.7,5,1.0,35.8,1.5,40.5,0,2.5,0,-5.5,0.0,-25.3,0.0,70.6,69.85,78.48,45.3
ITDC,9.5,4.0,2,3.5,0.0,3,6.3,1,-2.1,0,0.0,-11.0,4.0,1,33.1,0,bearish,1,3.4,2,2.0,23.1,1.5,49.0,0,3.5,0,-86.3,0.0,-85.2,0.0,548.35,515.85,559.97,33.1
COUNCODOS,9.5,2.0,5,2.5,0.0,2,4.3,0,-14.2,0,0.0,-8.7,2.0,3,40.5,0,bearish,2,37.9,5,1.0,46.7,1.5,36.4,0,2.5,0,-42.4,0.0,-57.1,0.0,5.06,4.85,5.9,40.5
DTIL,9.5,2.0,4,2.5,1.0,2,2.0,0,-14.6,0,0.0,-3.9,2.0,3,44.1,0,bearish,1,9.6,4,1.0,40.1,1.5,34.4,0,2.5,1,0.9,0.0,-68.1,1.0,137.09,134.44,160.54,44.1
EIEL,9.5,4.0,3,2.5,0.0,3,7.3,1,-8.3,0,0.0,-6.3,4.0,2,37.5,0,bearish,1,2.3,3,1.0,36.9,1.5,43.5,0,2.5,0,-69.6,0.0,-53.0,0.0,193.3,180.11,210.89,37.5
